Num;Fragment;Origin;ToxProb;NoToxProb
204;=C);O=C(NCCCN(CCCC)CCCC)C(=C)C;0.8864215;0.11357851
205;(;O=C(NCCCN(CCCC)CCCC)C(=C)C;0.8864215;0.11357851
206;CCl;C(#CCCl)CCl;0.9128217;0.08717832
207;(;C(#CCCl)CCl;0.9128217;0.08717832
208;l;C(#CCCl)CCl;0.9128217;0.08717832
209;(;Nc1ccc2c(c1)N(C)CCC2;0.8154047;0.18459532
210;c;Nc1ccc2c(c1)N(C)CCC2;0.8154047;0.18459532
211;(;Nc1ccc2c(c1)N(C)CCC2;0.8154047;0.18459532
212;CCC;Nc1ccc2c(c1)N(C)CCC2;0.8154047;0.18459532
213;(;Nc1ccc2c(c1)N(C)CCC2;0.8154047;0.18459532
214;(cc;O=C(OCCCC)c1ccc(cc1)C(=O)OCCCC;0.4332259;0.5667741
215;(;O=C(OCCCC)c1ccc(cc1)C(=O)OCCCC;0.4332259;0.5667741
216;(;O=C(OCCCC)c1ccc(cc1)C(=O)OCCCC;0.4332259;0.5667741
217;Cl;O=C(c1ccc(OCC(CC)CCCC)cc1)Cl;0.71540475;0.28459522
218;(;O=C(c1ccc(OCC(CC)CCCC)cc1)Cl;0.71540475;0.28459522
219;(;O=C(c1ccc(OCC(CC)CCCC)cc1)Cl;0.71540475;0.28459522
220;C(;O=C(OC)OCC;0.726762;0.27323797
221;(;OCc1ncc(c(OC)c1C)C;0.55792594;0.44207403
222;)C;OCc1ncc(c(OC)c1C)C;0.55792594;0.44207403
223;)Cl;C[Si](C)(C)Cl;0.8158379;0.18416202
224;i;C[Si](C)(C)Cl;0.8158379;0.18416202
225;)(;C[Si](C)(C)Cl;0.8158379;0.18416202
226;(;C[Si](C)(C)Cl;0.8158379;0.18416202
227;(;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
228;(;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
229;(;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
230;(;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
231;(;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
232;(;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
233;(;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
234;(;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
235;(;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
236;(;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
237;(;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
238;(;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
239;(;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
240;(;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
241;(c;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;0.701311;0.29868904
242;(;O=C(NC1CC1)C(O)C(N)CCC;0.91319805;0.08680195
243;(;O=C(NC1CC1)C(O)C(N)CCC;0.91319805;0.08680195
244;(;O=C(NC1CC1)C(O)C(N)CCC;0.91319805;0.08680195
245;(;O=C(NC1CC1)C(O)C(N)CCC;0.91319805;0.08680195
246;(;O=C(NC1CC1)C(O)C(N)CCC;0.91319805;0.08680195
247;(c;C=C([n+]2c1ccc(cc1sc2C)C)C;0.81301236;0.18698764
248;(;C=C([n+]2c1ccc(cc1sc2C)C)C;0.81301236;0.18698764
249;];C=C([n+]2c1ccc(cc1sc2C)C)C;0.81301236;0.18698764
250;n(c;O=C(O)c1c(nn(c1Cl)C)C;0.2362076;0.7637924
251;(;O=C(O)c1c(nn(c1Cl)C)C;0.2362076;0.7637924
252;l)C;O=C(O)c1c(nn(c1Cl)C)C;0.2362076;0.7637924
253;(;O=C(NCC)C1CC(C)CCC1(C(C)C);0.91365945;0.08634057
254;(;O=C(NCC)C1CC(C)CCC1(C(C)C);0.91365945;0.08634057
255;(;O=C(NCC)C1CC(C)CCC1(C(C)C);0.91365945;0.08634057
256;)C);O=C(NCC)C1CC(C)CCC1(C(C)C);0.91365945;0.08634057
257;(;O=C(NCC)C1CC(C)CCC1(C(C)C);0.91365945;0.08634057
258;#CC1CC1;N#CC1CC1;0.7632842;0.23671573
259;N#CC1CC1;N#CC1CC1;0.7632842;0.23671573
260;C(=;N#Cc1ccc(nc1(O))OC(=O)c2ccccc2;0.554316;0.44568402
261;c;N#Cc1ccc(nc1(O))OC(=O)c2ccccc2;0.554316;0.44568402
262;c;O(c1cccc(c1)Br)C;0.39126047;0.60873955
263;r;O(c1cccc(c1)Br)C;0.39126047;0.60873955
264;(;C#CC(O)(C)C(C)C;0.9708711;0.02912886
265;(C;C#CC(O)(C)C(C)C;0.9708711;0.02912886
266;(;C#CC(O)(C)C(C)C;0.9708711;0.02912886
267;(;FC(F)(F)c1ccc(cc1)C(Cl)Cl;0.85210085;0.14789921
268;)Cl;FC(F)(F)c1ccc(cc1)C(Cl)Cl;0.85210085;0.14789921
269;(;FC(F)(F)c1ccc(cc1)C(Cl)Cl;0.85210085;0.14789921
270;(;FC(F)(F)c1ccc(cc1)C(Cl)Cl;0.85210085;0.14789921
271;(;N#CC2(c1ccccc1CC2(C)(C))(C);0.92578816;0.07421187
272;(;N#CC2(c1ccccc1CC2(C)(C))(C);0.92578816;0.07421187
273;(;N#CC2(c1ccccc1CC2(C)(C))(C);0.92578816;0.07421187
274;(;N#CC2(c1ccccc1CC2(C)(C))(C);0.92578816;0.07421187
275;(;N#CC2(c1ccccc1CC2(C)(C))(C);0.92578816;0.07421187
276;(;N#CC2(c1ccccc1CC2(C)(C))(C);0.92578816;0.07421187
277;(;N#CC2(c1ccccc1CC2(C)(C))(C);0.92578816;0.07421187
278;(;N#CC2(c1ccccc1CC2(C)(C))(C);0.92578816;0.07421187
279;(;N#CC2(c1ccccc1CC2(C)(C))(C);0.92578816;0.07421187
280;C);N#CC2(c1ccccc1CC2(C)(C))(C);0.92578816;0.07421187
281;(;N#CC2(c1ccccc1CC2(C)(C))(C);0.92578816;0.07421187
282;C(=O;O=C1NC(=O)C2CCCCC12;0.58854514;0.41145492
283;(;N#CN=C2N(Cc1cnc(cc1)Cl)CCS2;0.7497203;0.25027978
284;=C;N#CN=C2N(Cc1cnc(cc1)Cl)CCS2;0.7497203;0.25027978
285;S;N#CN=C2N(Cc1cnc(cc1)Cl)CCS2;0.7497203;0.25027978
286;(;N#CN=C2N(Cc1cnc(cc1)Cl)CCS2;0.7497203;0.25027978
287;l;N#CN=C2N(Cc1cnc(cc1)Cl)CCS2;0.7497203;0.25027978
288;(c;O=Cc1ccc(cc1)c2ccc(cc2)CC;0.78797424;0.21202575
289;NC(=;N#CCC(=O)NC(=O)N;0.14559554;0.85440445
290;N;N#CCC(=O)NC(=O)N;0.14559554;0.85440445
291;(;N#CCC(=O)NC(=O)N;0.14559554;0.85440445
292;Cl;O=C(O)c2cc1c(cccc1s2)Cl;0.3182496;0.68175036
293;(;O=C(O)c2cc1c(cccc1s2)Cl;0.3182496;0.68175036
294;(;OCC(CCC)CCCCC;0.9797824;0.020217637
295;(;O=P(OCC)(SC(C)CC)SC(C)CC;0.8847087;0.1152913
296;(C;O=P(OCC)(SC(C)CC)SC(C)CC;0.8847087;0.1152913
297;(;O=P(OCC)(SC(C)CC)SC(C)CC;0.8847087;0.1152913
298;(;N(=Cc1ccccc1)c2ccccc2;0.81899774;0.18100226
299;c;N(=Cc1ccccc1)c2ccccc2;0.81899774;0.18100226
300;(;[O-][n+]1cc(c(OC)c(c1C)C)C;0.7998631;0.20013693
301;];[O-][n+]1cc(c(OC)c(c1C)C)C;0.7998631;0.20013693
302;(;[O-][n+]1cc(c(OC)c(c1C)C)C;0.7998631;0.20013693
303;[;[O-][n+]1cc(c(OC)c(c1C)C)C;0.7998631;0.20013693
304;(;[O-][n+]1cc(c(OC)c(c1C)C)C;0.7998631;0.20013693
305;];[O-][n+]1cc(c(OC)c(c1C)C)C;0.7998631;0.20013693
