Num;Fragment;Origin;ToxProb;NoToxProb
46;N+](;O=C(OC(C(=O)OCCCCCCCCCCCC)C)c1ccc(c(c1)[N+](=O)[O-])Cl;0.29760078;0.70239925
47;C(C(;O=C(OC(C(=O)OCCCCCCCCCCCC)C)c1ccc(c(c1)[N+](=O)[O-])Cl;0.29760078;0.70239925
49;1;O=C(OC(C(=O)OCCCCCCCCCCCC)C)c1ccc(c(c1)[N+](=O)[O-])Cl;0.29760078;0.70239925
52;=C(n1c;O=C(n1cncc1)N2C(OCC2(C)C)(C)CCCc3ccc(cc3)Cl;0.9954723;0.004527751
53;O=C(n1c;O=C(n1cncc1)N2C(OCC2(C)C)(C)CCCc3ccc(cc3)Cl;0.9954723;0.004527751
54;(cc;O=C(n1cncc1)N2C(OCC2(C)C)(C)CCCc3ccc(cc3)Cl;0.9954723;0.004527751
56;=C(O)CCCS(=O)(=O)CCCCCCCCCCCC;O=C(O)CCCS(=O)(=O)CCCCCCCCCCCC;0.8340954;0.1659046
57;O=C(O)CCCS(=O)(=O)CCCCCCCCCCCC;O=C(O)CCCS(=O)(=O)CCCCCCCCCCCC;0.8340954;0.1659046
58;1=C(CCCC)CCC(C1)C2CCC(CCC)CC2;C1=C(CCCC)CCC(C1)C2CCC(CCC)CC2;0.5299959;0.4700041
59;C1=C(CCCC)CCC(C1)C2CCC(CCC)CC2;C1=C(CCCC)CCC(C1)C2CCC(CCC)CC2;0.5299959;0.4700041
60;=C6OC(C;O=C6OC(C=C(c2c1ccccc1n(c2C)CC)c4c3ccccc3n(c4C)CC)(c5ccc(cc5)N(CC)CC)c7ccccc67;0.85896397;0.14103599
62;5;O=C6OC(C=C(c2c1ccccc1n(c2C)CC)c4c3ccccc3n(c4C)CC)(c5ccc(cc5)N(CC)CC)c7ccccc67;0.85896397;0.14103599
63;cccc1n;O=C6OC(C=C(c2c1ccccc1n(c2C)CC)c4c3ccccc3n(c4C)CC)(c5ccc(cc5)N(CC)CC)c7ccccc67;0.85896397;0.14103599
65;=CCCCCCCC=C;C=CCCCCCCC=C;0.9979381;0.0020618641
66;C=CCCCCCCC=C;C=CCCCCCCC=C;0.9979381;0.0020618641
67;=C1NC(C(;O=C1NC(C(=O)OC(C)(C)C)CN1C;0.36883482;0.63116515
68;OC(;O=C1NC(C(=O)OC(C)(C)C)CN1C;0.36883482;0.63116515
69;=CNN(C=O)CC(CBr)Br;O=CNN(C=O)CC(CBr)Br;0.002352069;0.99764794
70;O=CNN(C=O)CC(CBr)Br;O=CNN(C=O)CC(CBr)Br;0.002352069;0.99764794
71;(CC)C1CC(C)CC(C)(C)C1;O(CC)C1CC(C)CC(C)(C)C1;0.44721523;0.55278474
72;O(CC)C1CC(C)CC(C)(C)C1;O(CC)C1CC(C)CC(C)(C)C1;0.44721523;0.55278474
73;=C4NN=C(c1ccc2nc;O=C4NN=C(c1ccc2nc([nH]c2(c1))c3ccc(OC)cc3)C(C)C4;0.99505025;0.004949693
74;c2(c1;O=C4NN=C(c1ccc2nc([nH]c2(c1))c3ccc(OC)cc3)C(C)C4;0.99505025;0.004949693
75;O=C4NN=C(c1ccc2nc;O=C4NN=C(c1ccc2nc([nH]c2(c1))c3ccc(OC)cc3)C(C)C4;0.99505025;0.004949693
76;N+](=O)[;O=C(OCCCN2c1ccc(cc1CC2)CC([N+](=O)[O-])C)c3ccccc3;0.17433079;0.8256692
77;cc1;O=C(OCCCN2c1ccc(cc1CC2)CC([N+](=O)[O-])C)c3ccccc3;0.17433079;0.8256692
78;OCC;O=C(OCCCN2c1ccc(cc1CC2)CC([N+](=O)[O-])C)c3ccccc3;0.17433079;0.8256692
79;-;O=C(OCCCN2c1ccc(cc1CC2)CC([N+](=O)[O-])C)c3ccccc3;0.17433079;0.8256692
81;(;O=C(OCCCN2c1ccc(cc1CC2)CC([N+](=O)[O-])C)c3ccccc3;0.17433079;0.8256692
82;O;O=C(OCCCN2c1ccc(cc1CC2)CC([N+](=O)[O-])C)c3ccccc3;0.17433079;0.8256692
84;2;O=C(OCCCN2c1ccc(cc1CC2)CC([N+](=O)[O-])C)c3ccccc3;0.17433079;0.8256692
85;c1ccc(;O=C(O)c1ccc(OC(=O)CCCCCCCCC)cc1;0.9694978;0.03050218
88;1ccc(cc1)N2CCCCC2;n1ccc(cc1)N2CCCCC2;0.89602745;0.103972554
89;n1ccc(cc1)N2CCCCC2;n1ccc(cc1)N2CCCCC2;0.89602745;0.103972554
90;=S(=O)(c1ccccc1)SCCl;O=S(=O)(c1ccccc1)SCCl;0.03344286;0.9665571
91;O=S(=O)(c1ccccc1)SCCl;O=S(=O)(c1ccccc1)SCCl;0.03344286;0.9665571
92;1CCC(CC1)SCSC2CCCCC2;C1CCC(CC1)SCSC2CCCCC2;0.84499323;0.15500672
93;C1CCC(CC1)SCSC2CCCCC2;C1CCC(CC1)SCSC2CCCCC2;0.84499323;0.15500672
94;(C(;O=C(OC1CC(N(C)C(C)(C)C1)(C)C)CC(C(=O)OC2CC(N(C)C(C)(C)C2)(C)C)C(C(=O)OC3CC(N(C)C(C)(C)C3)(C)C)CC(=O)OC4CC(N(C)C(C)(C)C4)(C)C;0.8190518;0.1809482
97;4;O=C(OC1CC(N(C)C(C)(C)C1)(C)C)CC(C(=O)OC2CC(N(C)C(C)(C)C2)(C)C)C(C(=O)OC3CC(N(C)C(C)(C)C3)(C)C)CC(=O)OC4CC(N(C)C(C)(C)C4)(C)C;0.8190518;0.1809482
99;=[N+]([;O=[N+]([O-])c5ccc(C=Cc1ccc(cc1S(=O)(=O)O)[N+]([O-])=Nc4ccc(N=Nc3cccc2c3(cccc2S(=O)(=O)O))c(N)c4)c(c5)S(=O)(=O)O;0.46440855;0.53559136
100;N=Nc;O=[N+]([O-])c5ccc(C=Cc1ccc(cc1S(=O)(=O)O)[N+]([O-])=Nc4ccc(N=Nc3cccc2c3(cccc2S(=O)(=O)O))c(N)c4)c(c5)S(=O)(=O)O;0.46440855;0.53559136
105;O=[N+]([;O=[N+]([O-])c5ccc(C=Cc1ccc(cc1S(=O)(=O)O)[N+]([O-])=Nc4ccc(N=Nc3cccc2c3(cccc2S(=O)(=O)O))c(N)c4)c(c5)S(=O)(=O)O;0.46440855;0.53559136
106;=C1C=CC=;O=C1C=CC=CC1=C2NC(=O)c3cc(ccc3(N2))Cl;0.9314861;0.06851385
107;Cl;O=C1C=CC=CC1=C2NC(=O)c3cc(ccc3(N2))Cl;0.9314861;0.06851385
108;1=C2NC;O=C1C=CC=CC1=C2NC(=O)c3cc(ccc3(N2))Cl;0.9314861;0.06851385
109;O=C1C=CC=;O=C1C=CC=CC1=C2NC(=O)c3cc(ccc3(N2))Cl;0.9314861;0.06851385
111;=C(O)C1CCC(N)CC1;O=C(O)C1CCC(N)CC1;0.34000924;0.6599908
112;O=C(O)C1CCC(N)CC1;O=C(O)C1CCC(N)CC1;0.34000924;0.6599908
113;)C1(C;N#CC(OC(=O)C1C(C=C(C)C)C1(C)(C))c3cccc(Oc2ccccc2)c3;0.15438378;0.8456163
114;#CC(OC(;N#CC(OC(=O)C1C(C=C(C)C)C1(C)(C))c3cccc(Oc2ccccc2)c3;0.15438378;0.8456163
118;ccc(cc1)Nc2nc;O=S(=O)(O)OCCS(=O)(=O)c1ccc(cc1)Nc2nc(nc(n2)Cl)Nc3ccc(c(N)c3)S(=O)(=O)O;0.36601716;0.63398284
120;nc(;O=S(=O)(O)OCCS(=O)(=O)c1ccc(cc1)Nc2nc(nc(n2)Cl)Nc3ccc(c(N)c3)S(=O)(=O)O;0.36601716;0.63398284
121;=S(;O=S(=O)(O)OCCS(=O)(=O)c1ccc(cc1)Nc2nc(nc(n2)Cl)Nc3ccc(c(N)c3)S(=O)(=O)O;0.36601716;0.63398284
124;C=C1);OCC1(C#C[Si](C)(C)C)(OC(O)C=C1);0.14714354;0.85285646
128;=C(NCc1c;O=C(NCc1cnccc1)C;0.96934414;0.030655857
129;ccc1;O=C(NCc1cnccc1)C;0.96934414;0.030655857
130;O=C(NCc1c;O=C(NCc1cnccc1)C;0.96934414;0.030655857
131;=C(Nc2cc(ccc2;O=C(Nc2cc(ccc2(N=Nc1nnc(s1)SCC))N(Cc3ccccc3)CC)C;0.9859233;0.014076671
132;N=Nc1nnc(;O=C(Nc2cc(ccc2(N=Nc1nnc(s1)SCC))N(Cc3ccccc3)CC)C;0.9859233;0.014076671
133;SCC;O=C(Nc2cc(ccc2(N=Nc1nnc(s1)SCC))N(Cc3ccccc3)CC)C;0.9859233;0.014076671
134;O=C(Nc2cc(ccc2;O=C(Nc2cc(ccc2(N=Nc1nnc(s1)SCC))N(Cc3ccccc3)CC)C;0.9859233;0.014076671
135;=C(OC)CC(=O)CC;O=C(OC)CC(=O)CC;0.24420647;0.7557935
136;O=C(OC)CC(=O)CC;O=C(OC)CC(=O)CC;0.24420647;0.7557935
137;c1ccc;O=C(c1ccc3c(c1)c2cc(ccc2n3CC)C(=NO)CC(NO)C)c5cccc4ccccc45;0.99655944;0.0034405356
140;cc2n;O=C(c1ccc3c(c1)c2cc(ccc2n3CC)C(=NO)CC(NO)C)c5cccc4ccccc45;0.99655944;0.0034405356
142;N=3c2c;N=3c2ccc1ccccc1c2C(C=3C)(C)Cc4ccccc4;0.98166716;0.018332858
143;=C(O)Cc1ccccc1CCl;O=C(O)Cc1ccccc1CCl;0.94328433;0.056715604
144;O=C(O)Cc1ccccc1CCl;O=C(O)Cc1ccccc1CCl;0.94328433;0.056715604
145;=C(O)C1CNCCC1;O=C(O)C1CNCCC1;0.50242954;0.49757048
146;O=C(O)C1CNCCC1;O=C(O)C1CNCCC1;0.50242954;0.49757048
147;=S(=O)(CS(=O)(=O)C(C)C)C(C)C;O=S(=O)(CS(=O)(=O)C(C)C)C(C)C;0.08140259;0.91859746
148;O=S(=O)(CS(=O)(=O)C(C)C)C(C)C;O=S(=O)(CS(=O)(=O)C(C)C)C(C)C;0.08140259;0.91859746
149;(C)C(C(C)C)Cl;O(C)C(C(C)C)Cl;0.03789754;0.9621025
150;O(C)C(C(C)C)Cl;O(C)C(C(C)C)Cl;0.03789754;0.9621025
151;(=C(C)C)C;C(=C(C)C)C;0.031862915;0.96813715
152;C(=C(C)C)C;C(=C(C)C)C;0.031862915;0.96813715
153;c1[N+];O=C(C2=C(NC(=C(C(=O)C)C2(c1ccccc1[N+](=O)[O-]))C)C)C;0.009231438;0.9907686
154;NC(=C(C(=;O=C(C2=C(NC(=C(C(=O)C)C2(c1ccccc1[N+](=O)[O-]))C)C)C;0.009231438;0.9907686
158;CC3(C2);N#CCC3(OC(=O)C(=C)C)(C1CC2CC(C1)CC3(C2));0.0072392966;0.9927608
159;#CCC;N#CCC3(OC(=O)C(=C)C)(C1CC2CC(C1)CC3(C2));0.0072392966;0.9927608
160;(C1;N#CCC3(OC(=O)C(=C)C)(C1CC2CC(C1)CC3(C2));0.0072392966;0.9927608
161;N#CCC;N#CCC3(OC(=O)C(=C)C)(C1CC2CC(C1)CC3(C2));0.0072392966;0.9927608
162;=C(NCCN(CC)C;O=C(NCCN(CC)CC)c1ccc2n[nH]nc2(c1);0.9093552;0.09064485
163;nc2(c1);O=C(NCCN(CC)CC)c1ccc2n[nH]nc2(c1);0.9093552;0.09064485
164;ccc2n;O=C(NCCN(CC)CC)c1ccc2n[nH]nc2(c1);0.9093552;0.09064485
165;=C(OC)C;O=C(OC)C(NCc1occc1)CC;0.73988;0.26011997
168;O=C(OC)C;O=C(OC)C(NCc1occc1)CC;0.73988;0.26011997
169;=C(N1CCN(C(;O=C(N1CCN(C(=O)CCC)CCC1)CCC;0.051117696;0.9488823
171;1(;O=C(O)C(C)C1N(C(=O)C1(C(O[Si](C)(C)C(C)(C)C)C))CC(=O)OC(C)(C)C;0.338015;0.66198504
172;N(C(=O;O=C(O)C(C)C1N(C(=O)C1(C(O[Si](C)(C)C(C)(C)C)C))CC(=O)OC(C)(C)C;0.338015;0.66198504
173;=C(c1cc(c;O=C(c1cc(c(OC)c(c1)C(C)(C)C)N2CCOCC2)CBr;0.993361;0.0066389767
176;1cc(ccc1C)C2CCC(CC2)C3CCC(CCC=CC)CC3;c1cc(ccc1C)C2CCC(CC2)C3CCC(CCC=CC)CC3;0.90112776;0.098872304
177;c1cc(ccc1C)C2CCC(CC2)C3CCC(CCC=CC)CC3;c1cc(ccc1C)C2CCC(CC2)C3CCC(CCC=CC)CC3;0.90112776;0.098872304
178;C(NC(=O)C(F;O=C1c4ccccc4(C(=O)c2c(O)c3c(c(O)c12)CCC(NC(=O)C(F)(F)F)(C(=O)C)C3);0.24582067;0.75417936
179;1c;O=C1c4ccccc4(C(=O)c2c(O)c3c(c(O)c12)CCC(NC(=O)C(F)(F)F)(C(=O)C)C3);0.24582067;0.75417936
181;)c1;O=C1c4ccccc4(C(=O)c2c(O)c3c(c(O)c12)CCC(NC(=O)C(F)(F)F)(C(=O)C)C3);0.24582067;0.75417936
185;=C(OC)C(CCCC)Br;O=C(OC)C(CCCC)Br;0.15612425;0.84387577
186;O=C(OC)C(CCCC)Br;O=C(OC)C(CCCC)Br;0.15612425;0.84387577
187;=C(N(C)C)CCOCCCC;O=C(N(C)C)CCOCCCC;0.08962502;0.91037494
188;O=C(N(C)C)CCOCCCC;O=C(N(C)C)CCOCCCC;0.08962502;0.91037494
189;=C(Oc1ccc;O=C(Oc1ccc(cc1[N+](=O)[O-])CSc2nnnn2CC(=O)OCC(C)C)N(c4cccc3c(O)c(ccc34)C(=O)Nc5cc(ccc5(OC))Cl)CCCCCCCCCCCC;0.9783215;0.021678519
190;c1[N;O=C(Oc1ccc(cc1[N+](=O)[O-])CSc2nnnn2CC(=O)OCC(C)C)N(c4cccc3c(O)c(ccc34)C(=O)Nc5cc(ccc5(OC))Cl)CCCCCCCCCCCC;0.9783215;0.021678519
192;];O=C(Oc1ccc(cc1[N+](=O)[O-])CSc2nnnn2CC(=O)OCC(C)C)N(c4cccc3c(O)c(ccc34)C(=O)Nc5cc(ccc5(OC))Cl)CCCCCCCCCCCC;0.9783215;0.021678519
193;O=C(Oc1ccc;O=C(Oc1ccc(cc1[N+](=O)[O-])CSc2nnnn2CC(=O)OCC(C)C)N(c4cccc3c(O)c(ccc34)C(=O)Nc5cc(ccc5(OC))Cl)CCCCCCCCCCCC;0.9783215;0.021678519
195;=C1Nc2ccc(cc2(N1))NC(=O)C(N=Nc3ccc;O=C1Nc2ccc(cc2(N1))NC(=O)C(N=Nc3ccc(cc3)Nc4nc(nc(n4)NCCCN(CC)CC)NCCCN(CC)CC)C(=O)C;0.99839044;0.0016095802
196;O=C1Nc2ccc(cc2(N1))NC(=O)C(N=Nc3ccc;O=C1Nc2ccc(cc2(N1))NC(=O)C(N=Nc3ccc(cc3)Nc4nc(nc(n4)NCCCN(CC)CC)NCCCN(CC)CC)C(=O)C;0.99839044;0.0016095802
198;c(c2;O=C(O)c2cc(c(C(=O)c1cc(ccc1C)I)c(c2)C)C;0.93966246;0.060337566
203;(C)C(c1ccccc1)(c2ccccc2)c3ccccc3;O(C)C(c1ccccc1)(c2ccccc2)c3ccccc3;0.99850595;0.0014940853
204;O(C)C(c1ccccc1)(c2ccccc2)c3ccccc3;O(C)C(c1ccccc1)(c2ccccc2)c3ccccc3;0.99850595;0.0014940853
205;c(c;Oc1ccc(cc1Cc2c(O)c(cc(c2C)Cc3cc(cc(c3(O))Cc4cc(c(O)c(c4C)Cc5cc(ccc5(O))C)C)C)C)C;0.74897486;0.25102514
210;c2ccc;Oc1ccc(cc1)C(O)CNCCc2ccc(OC)c(OC)c2;0.96918327;0.030816723
215;c6C;c1ccc(cc1)C(=CN(c2ccc(cc2)c3ccc(cc3)N(C=C(c4ccccc4)c5ccccc5)c6ccc(cc6C)C)c7ccc(cc7C)C)c8ccccc8;0.93857545;0.061424594
217;c3c(c(nn;OCc1cc(OC)c(c(OC)c1)c2cccc3c(c(nn23)CC)N(CC4CCOCC4)CC5CC5;0.95786726;0.042132735
218;c1cc;OCc1cc(OC)c(c(OC)c1)c2cccc3c(c(nn23)CC)N(CC4CCOCC4)CC5CC5;0.95786726;0.042132735
226;c1ccc(cc1;Oc1ccc(cc1(N))C(C)(C)CC(C)(C)C;0.99367565;0.0063243024
227;Oc1ccc(cc1;Oc1ccc(cc1(N))C(C)(C)CC(C)(C)C;0.99367565;0.0063243024
229;C)c1;O=C(O)C=Cc1cc(OC)c(OC)c(OC)c1;0.9547617;0.04523825
230;=C(O)C;O=C(O)C=Cc1cc(OC)c(OC)c(OC)c1;0.9547617;0.04523825
233;N=Nc1c(;Oc3ccc(cc3(N=Nc1c(O)n(nc1C)c2ccc(c(c2)Cl)Cl))Cl;0.98814386;0.011856159
235;cc3;Oc3ccc(cc3(N=Nc1c(O)n(nc1C)c2ccc(c(c2)Cl)Cl))Cl;0.98814386;0.011856159
236;l;Oc3ccc(cc3(N=Nc1c(O)n(nc1C)c2ccc(c(c2)Cl)Cl))Cl;0.98814386;0.011856159
238;Oc;Oc3ccc(cc3(N=Nc1c(O)n(nc1C)c2ccc(c(c2)Cl)Cl))Cl;0.98814386;0.011856159
239;c1ccc(c(c1)NN)B;Fc1ccc(c(c1)NN)Br;0.84373254;0.15626745
240;Fc1ccc(c(c1)NN)B;Fc1ccc(c(c1)NN)Br;0.84373254;0.15626745
241;=C(NC(OC)C)C;O=C(NC(OC)C)C;0.0031769536;0.9968231
242;O=C(NC(OC)C)C;O=C(NC(OC)C)C;0.0031769536;0.9968231
243;C)c1Cl;Fc1c(ccc(OCC)c1Cl)Br;0.5870317;0.41296825
244;c1c;Fc1c(ccc(OCC)c1Cl)Br;0.5870317;0.41296825
246;Fc1c;Fc1c(ccc(OCC)c1Cl)Br;0.5870317;0.41296825
247;=C(NN)CCc1cc;O=C(NN)CCc1ccc(O)cc1;0.8079779;0.19202201
248;O=C(NN)CCc1cc;O=C(NN)CCc1ccc(O)cc1;0.8079779;0.19202201
249;c4(C(=;O=C2c4ccccc4(C(=O)c3c(ccc(Nc1ccc(cc1)C)c23)NC(C)C);0.9834907;0.016509369
251;Nc1cc;O=C2c4ccccc4(C(=O)c3c(ccc(Nc1ccc(cc1)C)c23)NC(C)C);0.9834907;0.016509369
254;=C(Nc1cc;O=C(Nc1cc(c(cc1(O))NC(=O)C(Oc2ccccc2Cl)CCCCCCCCCCCC)Cl)c3ccc(cc3)C(C)(C)C;0.9972682;0.0027318592
255;cc1(;O=C(Nc1cc(c(cc1(O))NC(=O)C(Oc2ccccc2Cl)CCCCCCCCCCCC)Cl)c3ccc(cc3)C(C)(C)C;0.9972682;0.0027318592
256;C(=;O=C(Nc1cc(c(cc1(O))NC(=O)C(Oc2ccccc2Cl)CCCCCCCCCCCC)Cl)c3ccc(cc3)C(C)(C)C;0.9972682;0.0027318592
258;O=C(Nc1cc;O=C(Nc1cc(c(cc1(O))NC(=O)C(Oc2ccccc2Cl)CCCCCCCCCCCC)Cl)c3ccc(cc3)C(C)(C)C;0.9972682;0.0027318592
259;=S(=;O=S(=O)(Oc1ccc(cc1)S(=O)(=O)Cl)C;0.058780115;0.94121987
260;(cc1)S(=;O=S(=O)(Oc1ccc(cc1)S(=O)(=O)Cl)C;0.058780115;0.94121987
261;=C3C=C2CCC1C4CCC(=O)C4(C)(CCC1C2(C)CC3);O=C3C=C2CCC1C4CCC(=O)C4(C)(CCC1C2(C)CC3);0.15310426;0.8468957
262;O=C3C=C2CCC1C4CCC(=O)C4(C)(CCC1C2(C)CC3);O=C3C=C2CCC1C4CCC(=O)C4(C)(CCC1C2(C)CC3);0.15310426;0.8468957
263;=C(OCCCl)C;O=C(OCCCl)C;0.47745198;0.522548
264;O=C(OCCCl)C;O=C(OCCCl)C;0.47745198;0.522548
265;C(=O)N(C1(;O=C=NCCCCCCN1C(=O)OC(=O)N(C1(=O))CCCCCCN=C=O;0.013693264;0.9863067
270;CC(C;O=C(OCOCC)C1CCC(C(=O)OCOCC)CC1;0.58864224;0.41135776
271;C(OCOC;O=C(OCOCC)C1CCC(C(=O)OCOCC)CC1;0.58864224;0.41135776
273;C3c2cccc(OCc1ccccc1)c2CCC3;OC3c2cccc(OCc1ccccc1)c2CCC3;0.81795955;0.1820404
274;OC3c2cccc(OCc1ccccc1)c2CCC3;OC3c2cccc(OCc1ccccc1)c2CCC3;0.81795955;0.1820404
275;1C=CC2(C1);O=S(O)C2CC1C=CC2(C1);0.111684464;0.88831556
277;=C2C1=C;O=C2C1=C(CCC1)SN2C;0.8148795;0.1851205
278;CCC1)S;O=C2C1=C(CCC1)SN2C;0.8148795;0.1851205
282;=C(O)c1cc;O=C(O)c1cc(OC)c(OC)cc1(OC);0.99524504;0.0047549377
283;O=C(O)c1cc;O=C(O)c1cc(OC)c(OC)cc1(OC);0.99524504;0.0047549377
286;1ccccc1)N2CCC(=C;O=C(c1ccccc1)N2CCC(=C)CC2;0.13839166;0.8616084
289;=C(c1ccc(OC)cc1)CCl;O=C(c1ccc(OC)cc1)CCl;0.62603486;0.37396514
290;O=C(c1ccc(OC)cc1)CCl;O=C(c1ccc(OC)cc1)CCl;0.62603486;0.37396514
291;1cc(ccc1CC(C)C)Br;c1cc(ccc1CC(C)C)Br;0.59131473;0.40868536
292;c1cc(ccc1CC(C)C)Br;c1cc(ccc1CC(C)C)Br;0.59131473;0.40868536
294;=C(OC)C=CC;O=C(OC)C=CC(=O)OCc1ccccc1;0.37688088;0.6231191
295;Nc1cccc;O=C(Nc1cccc(c1Cl)Cl)c2ccc(O)cc2;0.99961215;0.0003878165
296;cc2;O=C(Nc1cccc(c1Cl)Cl)c2ccc(O)cc2;0.99961215;0.0003878165
300;=C(OCC(CC)CC(COC(=O)C(C)(C)C)CC)C(C)(C)C;O=C(OCC(CC)CC(COC(=O)C(C)(C)C)CC)C(C)(C)C;0.1780328;0.82196724
301;O=C(OCC(CC)CC(COC(=O)C(C)(C)C)CC)C(C)(C)C;O=C(OCC(CC)CC(COC(=O)C(C)(C)C)CC)C(C)(C)C;0.1780328;0.82196724
302;CCOCCOCCCl;OCCOCCOCCCl;0.826411;0.173589
303;OCCOCCOCCCl;OCCOCCOCCCl;0.826411;0.173589
305;CN2CCC;O=S(=O)(O)c1ccc3c2c1CCCN2CCC3;0.19565152;0.80434847
306;O=S(=;O=S(=O)(O)c1ccc3c2c1CCCN2CCC3;0.19565152;0.80434847
308;FC(F;FC(F)(F)c1cccc(N)c1C;0.979323;0.02067697
310;1cccc;FC(F)(F)c1cccc(N)c1C;0.979323;0.02067697
311;cc(c(c1Cl;Oc1c(N)cc(c(c1Cl)CC)Cl;0.99587643;0.004123561
313;Oc1c;Oc1c(N)cc(c(c1Cl)CC)Cl;0.99587643;0.004123561
316;C);O=C(Oc1ccc2cc(ccc2(c1))C(=O)Oc3ccc(O)cc3CCC)C=C;0.59936994;0.40063006
318;O=;O=C(Oc1ccc2cc(ccc2(c1))C(=O)Oc3ccc(O)cc3CCC)C=C;0.59936994;0.40063006
319;=C(N)C(N;O=C(N)C(N)Cc1ccccc1;0.14633082;0.85366917
