Num;Fragment;Origin;ToxProb;NoToxProb
28;=C(C;O=C(C=Cc1ccc(cc1)N(C)C)C=Cc2ccc(cc2)N(C)C;0.41731215;0.5826878
30;C);O=C(C=Cc1ccc(cc1)N(C)C)C=Cc2ccc(cc2)N(C)C;0.41731215;0.5826878
31;O=C(C;O=C(C=Cc1ccc(cc1)N(C)C)C=Cc2ccc(cc2)N(C)C;0.41731215;0.5826878
32;Nc3cc;O=C(Nc3ccc(N=Nc1cc(ccc1(O))c2ccccc2)cc3)c4ccccc4;0.7445898;0.25541022
35;c1(F;Fc1cc(cc(F)c1(F))C2=CCC(CC2)CCC3CCC(CCC)CC3;0.6941337;0.30586627
36;c(F;Fc1cc(cc(F)c1(F))C2=CCC(CC2)CCC3CCC(CCC)CC3;0.6941337;0.30586627
37;C2(=C1;O=C1OC2=CC=CC=CC2(=C1);0.3075007;0.6924993
38;1OC2=;O=C1OC2=CC=CC=CC2(=C1);0.3075007;0.6924993
41;(NC(=O)N;O=C(O)C(NC(=O)N)(C)Cc1ccc(OC)c(OC)c1;0.44546548;0.55453455
43;C(OC(;O=C(OC(C(=O)OCCCCCCCCCCCC)C)c1ccc(c(c1)[N+](=O)[O-])Cl;0.27338892;0.7266111
45;(c1;O=C(OC(C(=O)OCCCCCCCCCCCC)C)c1ccc(c(c1)[N+](=O)[O-])Cl;0.27338892;0.7266111
46;=C(n1c;O=C(n1cncc1)N2C(OCC2(C)C)(C)CCCc3ccc(cc3)Cl;0.90643215;0.09356786
47;O=C(n1c;O=C(n1cncc1)N2C(OCC2(C)C)(C)CCCc3ccc(cc3)Cl;0.90643215;0.09356786
50;#NAME?;C=CCCCCCCC=C;0.9033391;0.096660964
51;C=CC;C=CCCCCCCC=C;0.9033391;0.096660964
52;CNN(C;O=CNN(C=O)CC(CBr)Br;0.20285724;0.7971428
57;C(;O=C(O)c1ccc(OC(=O)CCCCCCCCC)cc1;0.87236613;0.12763394
60;CCC2;n1ccc(cc1)N2CCCCC2;0.72961235;0.27038762
62;=S(=;O=S(=O)(c1ccccc1)SCCl;0.18008085;0.81991917
63;Cl;O=S(=O)(c1ccccc1)SCCl;0.18008085;0.81991917
64;O=S(=;O=S(=O)(c1ccccc1)SCCl;0.18008085;0.81991917
66;CC1;O=C(O)C1CCC(N)CC1;0.4440013;0.55599874
67;=C(O;O=C(O)C1CCC(N)CC1;0.4440013;0.55599874
69;C)C1;N#CC(OC(=O)C1C(C=C(C)C)C1(C)(C))c3cccc(Oc2ccccc2)c3;0.5238054;0.47619465
71;#REF!;OCC1(C#C[Si](C)(C)C)(OC(O)C=C1);0.35387713;0.6461229
72;=C(NCc1c;O=C(NCc1cnccc1)C;0.7476839;0.25231612
73;ccc1;O=C(NCc1cnccc1)C;0.7476839;0.25231612
74;O=C(NCc1c;O=C(NCc1cnccc1)C;0.7476839;0.25231612
75;C(OC;O=C(OC)CC(=O)CC;0.60011804;0.39988205
76;N=3c;N=3c2ccc1ccccc1c2C(C=3C)(C)Cc4ccccc4;0.8882518;0.111748256
77;1c;N=3c2ccc1ccccc1c2C(C=3C)(C)Cc4ccccc4;0.8882518;0.111748256
82;=C;O=C(O)Cc1ccccc1CCl;0.42426205;0.57573795
90;(=C(C)C)C;C(=C(C)C)C;0.49598804;0.5040119
91;C(=C(C)C)C;C(=C(C)C)C;0.49598804;0.5040119
92;3(C2;N#CCC3(OC(=O)C(=C)C)(C1CC2CC(C1)CC3(C2));0.3063519;0.6936481
94;C(OC);O=C(OC)C(NCc1occc1)CC;0.5870157;0.41298428
97;N1CCN(C(=O;O=C(N1CCN(C(=O)CCC)CCC1)CCC;0.6370371;0.36296293
98;C(=O;O=C(O)C(C)C1N(C(=O)C1(C(O[Si](C)(C)C(C)(C)C)C))CC(=O)OC(C)(C)C;0.56101793;0.4389821
111;c1c;c1cc(ccc1C)C2CCC(CC2)C3CCC(CCC=CC)CC3;0.91153157;0.088468395
113;=C(OC)C(CCCC)Br;O=C(OC)C(CCCC)Br;0.5718691;0.42813095
114;O=C(OC)C(CCCC)Br;O=C(OC)C(CCCC)Br;0.5718691;0.42813095
115;=C(N(C)C)CCOCCCC;O=C(N(C)C)CCOCCCC;0.7202513;0.27974868
116;O=C(N(C)C)CCOCCCC;O=C(N(C)C)CCOCCCC;0.7202513;0.27974868
117;c(C(=;O=C(O)c2cc(c(C(=O)c1cc(ccc1C)I)c(c2)C)C;0.87406105;0.12593897
120;ccc;O(C)C(c1ccccc1)(c2ccccc2)c3ccccc3;0.895226;0.104774
131;c1cc;O=C(c1ccc3c(c1)c2ccccc2n3CC)c4ccccc4C;0.869632;0.130368
133;cc2;O=C(c1ccc3c(c1)c2ccccc2n3CC)c4ccccc4C;0.869632;0.130368
137;=C(O);O=C(O)C=Cc1cc(OC)c(OC)c(OC)c1;0.620958;0.37904206
140;N=Nc1c;Oc3ccc(cc3(N=Nc1c(O)n(nc1C)c2ccc(c(c2)Cl)Cl))Cl;0.7564765;0.24352352
141;c1)NN;Fc1ccc(c(c1)NN)Br;0.24291815;0.75708187
142;B;Fc1ccc(c(c1)NN)Br;0.24291815;0.75708187
144;C(NC(OC;O=C(NC(OC)C)C;0.21664551;0.7833545
145;c1Cl;Fc1c(ccc(OCC)c1Cl)Br;0.40614584;0.5938541
147;=C(NN)CCc1c;O=C(NN)CCc1ccc(O)cc1;0.6610062;0.33899376
154;#REF!;O=C3C=C2CCC1C4CCC(=O)C4(C)(CCC1C2(C)CC3);0.806947;0.19305293
155;O=C3;O=C3C=C2CCC1C4CCC(=O)C4(C)(CCC1C2(C)CC3);0.806947;0.19305293
158;=C(OCCCl)C;O=C(OCCCl)C;0.64801353;0.3519864
159;O=C(OCCCl)C;O=C(OCCCl)C;0.64801353;0.3519864
160;(C(=;O=C(OCOCC)C1CCC(C(=O)OCOCC)CC1;0.5033916;0.4966083
164;C1C=CC2(C1);O=S(O)C2CC1C=CC2(C1);0.623116;0.37688398
166;=C2C1=C;O=C2C1=C(CCC1)SN2C;0.46264574;0.5373543
167;CCC1)SN;O=C2C1=C(CCC1)SN2C;0.46264574;0.5373543
168;N(C1;O(CCC[Si](OC)(OC)OC)CC1O[Si]2(OCCN(C1)CC(O2)COCCC[Si](OC)(OC)OC)C=C;0.65515363;0.34484634
170;=C(;O=C(O)c1cc(OC)c(OC)cc1(OC);0.7889395;0.21106052
173;1)N2;O=C(c1ccccc1)N2CCC(=C)CC2;0.42588407;0.57411593
174;CC(=;O=C(c1ccccc1)N2CCC(=C)CC2;0.42588407;0.57411593
181;C)C=C;O=C(OC)C=CC(=O)OCc1ccccc1;0.4202906;0.5797095
186;CCOCCOCCCl;OCCOCCOCCCl;0.6668067;0.33319333
187;OCCOCCOCCCl;OCCOCCOCCCl;0.6668067;0.33319333
193;ccc(N)c1C;FC(F)(F)c1cccc(N)c1C;0.8603779;0.13962208
195;FC(F;FC(F)(F)c1cccc(N)c1C;0.8603779;0.13962208
200;2(c1);O=C(Oc1ccc2cc(ccc2(c1))C(=O)Oc3ccc(O)cc3CCC)C=C;0.5202955;0.47970444
203;=C(N)C(N;O=C(N)C(N)Cc1ccccc1;0.46561992;0.53438
206;O=C(N)C(N;O=C(N)C(N)Cc1ccccc1;0.46561992;0.53438
207;c4;c1cc(ccc1N(c2ccc(cc2)C)c3ccc(cc3)C(c4ccc(cc4)N(c5ccc(cc5)C)c6ccc(cc6)C)C(C)C)C;0.77996695;0.22003299
208;1N;c1cc(ccc1N(c2ccc(cc2)C)c3ccc(cc3)C(c4ccc(cc4)N(c5ccc(cc5)C)c6ccc(cc6)C)C(C)C)C;0.77996695;0.22003299
210;c(c(;Oc1ccc(cc1)C(c2cc(c(O)cc2C)C(C)(C)C)c3cc(c(O)cc3C)C(C)(C)C;0.760812;0.23918797
213;=C(Oc1c;O=C(Oc1c(cc(O)cc1C(C)(C)C)C(C)(C)C)C;0.86266303;0.13733691
215;O=C(Oc1c;O=C(Oc1c(cc(O)cc1C(C)(C)C)C(C)(C)C)C;0.86266303;0.13733691
216;cc1C))=S;c1cc2NC(C(Nc2(cc1C))=S)=S;0.2904329;0.7095672
217;2N;c1cc2NC(C(Nc2(cc1C))=S)=S;0.2904329;0.7095672
219;1)[N+](=;O=C(OCC)c1ccc(cc1)[N+](=O)[O-];0.14431262;0.8556874
221;O=C;O=C(OCC)c1ccc(cc1)[N+](=O)[O-];0.14431262;0.8556874
229;C1CS;C(C1CS1)SCC2CS2;0.60943764;0.39056242
233;C2;O(C)[Si](OC)(C1CCCCC1)C2CCCCC2;0.6003047;0.3996953
234;B(O)c1ccc(cc1)CC;OB(O)c1ccc(cc1)CC;0.7780306;0.22196944
235;OB(O)c1ccc(cc1)CC;OB(O)c1ccc(cc1)CC;0.7780306;0.22196944
236;=C(O)C1CC1;O=C(O)C1CC1(C(=O)OC)Cl;0.5187088;0.4812912
249;C(N(CCC;O=C(N(CCCC)CCCC)CCl;0.6602066;0.33979335
255;Nc1c;O=S(=O)(Nc1c(cccc1C)C2=NC(CO2)C(C)C)C;0.59725904;0.40274093
257;=C1O;O=C1OC(=O)C2C1C2(C)(C);0.49825782;0.5017422
260;CC(C;NCC(C)(C)CN;0.52055246;0.47944754
262;NCCCCC=;C(=NCCCCC=C)=S;0.64619154;0.3538084
263;);C(=NCCCCC=C)=S;0.64619154;0.3538084
264;NC(C(=;O=C(OCc1ccccc1)C(NC(C(=O)OCC)CCc2ccccc2)C;0.16798162;0.8320184
266;O=Cc1c;O=Cc1ccccc1SC;0.8641816;0.13581842
267;=S(=O);O=S(=O)(Nc1cccc(c1)S(=O)(=O)Cl)C;0.4231263;0.5768737
270;=CC=;O=CC=C(c2ccc(OCCCCc1cccc(F)c1C)cc2)Cl;0.5844323;0.41556773
272;O=CC=;O=CC=C(c2ccc(OCCCCc1cccc(F)c1C)cc2)Cl;0.5844323;0.41556773
273;c(c1)C;c1cc(cc(c1)C)N(C)CCCCCCN(c2cccc(c2)C)CC;0.43923554;0.5607645
279;C(C;O=C(OC(C)(C)C)Cc2ccc3OCc1ccccc1C(O)(c3(c2))CCCN(C)C;0.5800313;0.41996872
282;(;O=C(NCCCN(CCCC)CCCC)C(=C)C;0.8166308;0.18336923
284;(#CCCl)CCl;C(#CCCl)CCl;0.47953725;0.52046275
285;C(#CCCl)CCl;C(#CCCl)CCl;0.47953725;0.52046275
286;c(c1;Nc1ccc2c(c1)N(C)CCC2;0.7784069;0.22159307
290;Nc1cc;Nc1ccc2c(c1)N(C)CCC2;0.7784069;0.22159307
291;2;Nc1ccc2c(c1)N(C)CCC2;0.7784069;0.22159307
295;6(n;Oc1c(cc(cc1Cc2cc(cc(c2(O))n3nc4ccccc4(n3))C(C)(C)CC(C)(C)C)C(C)(C)CC(C)(C)C)n5nc6ccccc6(n5);0.5748375;0.42516255
297;C(N;O=C1C=C(C=C(N1(O))CC(C)CC(C)(C)C)C;0.5360827;0.46391734
298;=C(c1n;O=C(c1nn2c(nn(C(=O)C)c2(c1))c3ccc(c(c3)Cl)Cl)Cl;0.82552123;0.17447878
304;=C(c1c;O=C(c1ccc(OCC(CC)CCCC)cc1)Cl;0.89495885;0.105041154
308;c3c1;c1cc(cc3c1c2ccc(cc2C3)C(C)(C)C)C(C)(C)C;0.89873755;0.10126244
311;=C(OC)OCC;O=C(OC)OCC;0.548728;0.45127195
312;O=C(OC)OCC;O=C(OC)OCC;0.548728;0.45127195
315;[Si](C)(C)Cl;C[Si](C)(C)Cl;0.5165186;0.4834814
316;C[Si](C)(C)Cl;C[Si](C)(C)Cl;0.5165186;0.4834814
317;=C3N(Cc1c;O=C3N(Cc1ccccc1)CC2(OCCO2)C34(CC4);0.9089847;0.091015354
319;O=C3N(Cc1c;O=C3N(Cc1ccccc1)CC2(OCCO2)C34(CC4);0.9089847;0.091015354
323;C(NC1CC1;O=C(NC1CC1)C(O)C(N)CCC;0.76381546;0.23618455
324;C(O;O=C(NC1CC1)C(O)C(N)CCC;0.76381546;0.23618455
330;l;n1ccn(c1)CC(OCC=C)c2ccc(cc2Cl)Cl;0.74569446;0.25430557
331;=C([n;C=C([n+]2c1ccc(cc1sc2C)C)C;0.6978094;0.30219057
332;C=C([n;C=C([n+]2c1ccc(cc1sc2C)C)C;0.6978094;0.30219057
335;(c1Cl;O=C(O)c1c(nn(c1Cl)C)C;0.6799891;0.32001093
338;C(NCC);O=C(NCC)C1CC(C)CCC1(C(C)C);0.583764;0.41623607
347;#CC1CC1;N#CC1CC1;0.8831006;0.11689937
348;cc(nc1(O);N#Cc1ccc(nc1(O))OC(=O)c2ccccc2;0.36698118;0.6330189
350;N+]([;O=[N+]([O-])c1ccc(nc1C)N(CC)CC;0.5632495;0.4367505
352;-;O=[N+]([O-])c1ccc(nc1C)N(CC)CC;0.5632495;0.4367505
355;(O)C2(O)))N;Oc3nc(nc1c3(ncn1C2OC(CO)C(O)C2(O)))N;0.10184542;0.8981546
358;C#CC(O)(C)C(C)C;C#CC(O)(C)C(C)C;0.49544722;0.5045528
359;1ccc;FC(F)(F)c1ccc(cc1)C(Cl)Cl;0.91439295;0.08560702
364;)C(F)F)C=C;O=C(OCC(F)(F)C(F)F)C=C;0.39677733;0.6032226
367;=C1C;O=C1C(=O)C(OCC)=C1(OCC);0.4073811;0.5926189
368;CC)=C1;O=C1C(=O)C(OCC)=C1(OCC);0.4073811;0.5926189
370;#CC2(c1cc;N#CC2(c1ccccc1CC2(C)(C))(C);0.95113343;0.048866566
371;N#CC2(c1cc;N#CC2(c1ccccc1CC2(C)(C))(C);0.95113343;0.048866566
372;=C1NC(=O);O=C1NC(=O)C2CCCCC12;0.47125867;0.5287414
374;n1;n1[nH]c3cc(nn3(c1c2cccc(c2)C))C(C)(C)C;0.9228035;0.07719645
379;1Sc3;O=C2c1ccccc1Sc3c2c(ccc3CC)CC;0.91116214;0.08883781
380;=C2c1cc;O=C2c1ccccc1Sc3c2c(ccc3CC)CC;0.91116214;0.08883781
381;O=C2c1cc;O=C2c1ccccc1Sc3c2c(ccc3CC)CC;0.91116214;0.08883781
382;C(C=C;O(C(C=CSc1ccccc1)C)[Si](C)(C)C(C)(C)C;0.9055255;0.09447446
389;H;n1c3ccccc3([nH]c1Cc2ccc(c(c2)Cl)Cl);0.571234;0.42876598
390;Cc1cc;O=Cc1ccc(cc1)c2ccc(cc2)CC;0.8277923;0.17220765
393;NC(=O)N;N#CCC(=O)NC(=O)N;0.46925735;0.53074265
394;#CCC;N#CCC(=O)NC(=O)N;0.46925735;0.53074265
395;N#CCC;N#CCC(=O)NC(=O)N;0.46925735;0.53074265
403;OCC(CCC)CCCCC;OCC(CCC)CCCCC;0.88755643;0.11244356
404;NC(C(=O)O;O=C(O)C(NC(C(=O)O)C)C;0.38538894;0.6146111
405;#Cc1cc;N#Cc1ccc(OC)c(O)c1;0.8971865;0.10281349
407;N#Cc1cc;N#Cc1ccc(OC)c(O)c1;0.8971865;0.10281349
408;N(=Cc1cc;N(=Cc1ccccc1)c2ccccc2;0.714916;0.28508404
411;-][;[O-][n+]1cc(c(OC)c(c1C)C)C;0.7243957;0.27560434
422;C(OCC1);N1=C(OCC1)C3CC2C=CC3(C2);0.54400826;0.45599174
423;C3(C2;N1=C(OCC1)C3CC2C=CC3(C2);0.54400826;0.45599174
430;2(c1;c1ccc2cc(ccc2(c1))N(c3ccc(cc3)c4ccc(cc4)N(c5cccc(c5)C)c6ccc7ccccc7(c6))c8cccc(c8)C;0.8019561;0.19804385
432;1cc(cnc;n1cc(cnc1c2ccc(cc2)C3CCC(CCC)CC3)CCC;0.89644235;0.10355764
433;n1cc(cnc;n1cc(cnc1c2ccc(cc2)C3CCC(CCC)CC3)CCC;0.89644235;0.10355764
434;(COCCCC)CCCC;O(COCCCC)CCCC;0.850646;0.14935403
435;O(COCCCC)CCCC;O(COCCCC)CCCC;0.850646;0.14935403
442;Cc1c;O=Cc1ccc2cc(O)ccc2(c1);0.6829081;0.31709185
450;NC(=O;O=C(OC)C1CC(N)C(C1(O))C(NC(=O)C)C(CC)CC;0.43658468;0.5634153
453;=CN(C;O=C(c1cccc(OC)c1)C(=CN(C)C)C(=O)C;0.49917832;0.5008217
457;C#CC(=CC(C)C)C;C#CC(=CC(C)C)C;0.67122996;0.32876998
461;#CC(C(=;N#CC(C(=O)OC)c2ccc1c(ccs1)c2;0.44119972;0.55880034
463;1CCOC1(C)CCCl;O1CCOC1(C)CCCl;0.22812939;0.7718706
464;O1CCOC1(C)CCCl;O1CCOC1(C)CCCl;0.22812939;0.7718706
465;=C(Oc1cc;O=C(Oc1ccc(cc1)S(=O)(=O)O)CC(C)CC(C)(C)C;0.8055846;0.19441538
467;O=C(Oc1cc;O=C(Oc1ccc(cc1)S(=O)(=O)O)CC(C)CC(C)(C)C;0.8055846;0.19441538
471;C(OCC;O=C(OCC)C=C(C)C;0.5338591;0.46614093
475;(CCC1;O=C(O)CC12(N(CCC1)CCC2);0.54515487;0.45484516
478;N=CN(C)C;N#Cc1ccsc1(N=CN(C)C);0.681929;0.31807098
479;#Cc1c;N#Cc1ccsc1(N=CN(C)C);0.681929;0.31807098
480;N#Cc1c;N#Cc1ccsc1(N=CN(C)C);0.681929;0.31807098
481;OCC;O=C(OCC)NNC(=O)OCC;0.5132084;0.48679158
483;NNC(=O;O=C(OCC)NNC(=O)OCC;0.5132084;0.48679158
484;C)c1(F;Fc1ccc(N)c(OC)c1(F);0.5113304;0.4886695
486;1cc;Fc1ccc(N)c(OC)c1(F);0.5113304;0.4886695
487;N=C(C(=;O=C(ON=C(C(=O)c1ccccc1)C)OCC;0.534952;0.465048
493;C)CCN3c;O(C)CCN3c2ccc1ccccc1c2C(C3(=C))(C)C;0.88011616;0.11988383
496;c[;OCc1nc[nH]c1C;0.8426507;0.15734929
498;C(F)(F;FC(F)(F)C(=N[Si](C)(C)C)O[Si](C)(C)C;0.51862884;0.48137116
499;N[;FC(F)(F)C(=N[Si](C)(C)C)O[Si](C)(C)C;0.51862884;0.48137116
500;i;FC(F)(F)C(=N[Si](C)(C)C)O[Si](C)(C)C;0.51862884;0.48137116
501;nc1(N);O=C(O)c1nccnc1(N);0.55238587;0.4476141
505;NC;O=C(OCC)Cc1ccc(cc1)NC(=O)C;0.22486587;0.7751341
510;1CCCOC1CCBr;O1CCCOC1CCBr;0.4521035;0.5478965
511;O1CCCOC1CCBr;O1CCCOC1CCBr;0.4521035;0.5478965
512;2c1;O(c1ccc(OC)c2c1CC=CC2)C;0.6613441;0.3386559
513;#REF!;O(c1ccc(OC)c2c1CC=CC2)C;0.6613441;0.3386559
523;(=O);O=C(OCC2CCC(COC(=O)C1CC=CCC1)CC2)C3CC=CCC3;0.5766959;0.42330408
526;NCCO;O=C(OC)NCCOC(=O)C(=C)C;0.6545115;0.34548846
531;c(cc;OCCSc1ccc(cc1)Sc2ccc(cc2)SCCO;0.7662191;0.23378086
534;c2(c1;O=C(O)c1ccc2NC(=C)C(c2(c1))(C)C;0.587843;0.41215697
536;=Cc1[nH]c;O=Cc1[nH]c(c(C(=O)OCC)c1C)C;0.696363;0.30363697
538;O=Cc1[nH]c;O=Cc1[nH]c(c(C(=O)OCC)c1C)C;0.696363;0.30363697
542;CC)C;O=C(OCC)C(=CN(c1ccc2OCOc2(c1))CC)C(=O)OCC;0.6422022;0.35779783
547;N=CCc1cc;ON=CCc1ccc(OC)cc1;0.80193;0.19807005
548;ON=CCc1cc;ON=CCc1ccc(OC)cc1;0.80193;0.19807005
554;1C(C;O=C(OC(C)(C)C)CN1C(=O)C(C(O[Si](C)(C)C(C)(C)C)C)C1C(C(=O)OCc2ccccc2)C;0.431828;0.56817204
556;=C(Nc1ccc;O=C(Nc1ccc(F)cc1)C;0.7291382;0.27086183
558;O=C(Nc1ccc;O=C(Nc1ccc(F)cc1)C;0.7291382;0.27086183
561;=C(NCC(F)(F)F)CN;O=C(NCC(F)(F)F)CN;0.34918705;0.6508129
563;=C(O)C=;O=C(O)C=Cc1ccc(OCC(=O)OC)c(OC)c1;0.6110883;0.38891172
564;C(=;O=C(O)C=Cc1ccc(OCC(=O)OC)c(OC)c1;0.6110883;0.38891172
566;N+]([O-;O=[N+]([O-])c1cc(OC)c(cc1(OC))Cl;0.64761925;0.35238078
569;=C(O)C(=O)C;O=C(O)C(=O)C=Cc1ccccc1;0.3520083;0.6479916
571;O=C(O)C(=O)C;O=C(O)C(=O)C=Cc1ccccc1;0.3520083;0.6479916
575;CCC=C;OCCC=C;0.8513809;0.14861912
576;OCCC=C;OCCC=C;0.8513809;0.14861912
577;cc([n+;O=C(O)c1ncc([n+]([O-])c1)C;0.7042619;0.29573807
583;cc1C(F);O=S(=O)(O)c1ccccc1C(F)(F)F;0.1965015;0.8034985
586;C1N(C(;O=C(O)C1N(C(=O)C(C)CCl)CCC1;0.4448598;0.55514026
589;(N(C;O=C(c1ccc(cc1)N2CCOCC2)C(N(C)C)(Cc3ccccc3)CC;0.66915226;0.33084768
592;=C2NCCc1cc;O=C2NCCc1ccc(OC)cc1C2;0.67574763;0.32425234
595;O=C2NCCc1cc;O=C2NCCc1ccc(OC)cc1C2;0.67574763;0.32425234
596;=C(C)SCS;O=C(C)SCS;0.6743896;0.32561037
597;O=C(C)SCS;O=C(C)SCS;0.6743896;0.32561037
598;C(F)C(F;O=C(F)C(F)(F)CI;0.41191363;0.5880864
601;(CC;Fc1ccc(cc1(F))C2=CCC(CC2)C3CCC(CCC)CC3;0.8294638;0.17053622
602;iH]1;O1[SiH](O[SiH](O[SiH](O[SiH]1C)C)C)C;0.28007153;0.71992844
605;=C(C(=O;O=C(O)C=C(C(=O)O)C;0.4178956;0.5821043
607;1=NC(CO1;O=C(Oc2cccc(C1=NC(CO1)C(OS(=O)(=O)C)CO)c2C)C;0.5081281;0.49187192
609;=C(N)C(=C;O=C(N)C(=C)C;0.23792708;0.762073
614;n1c;n1cc(OC)c(nc1Cl)Cl;0.49800554;0.5019945
617;#CC(;N#CC(C(=O)OC)(C)C;0.73451954;0.2654805
620;CC(C=1);C=1C=CC(C=1)=C(c2ccc(cc2)C)c3ccc(cc3)C;0.46014184;0.53985816
622;=C(C(C)(C)Br)Br;O=C(C(C)(C)Br)Br;0.4755327;0.5244673
623;O=C(C(C)(C)Br)Br;O=C(C(C)(C)Br)Br;0.4755327;0.5244673
629;(=;O=C(OCC)CCCC(=O)N(c2nc(ccc2(C(=O)c1cccc(c1)Cl))C)CC;0.48512295;0.5148771
630;)C1(;N#CC(OC(=O)C1C(C(C(Br)(Br)Br)Br)C1(C)(C))c3cccc(Oc2ccccc2)c3;0.6134898;0.38651016
632;(cc1)C(=;O=C(OCC)c3nn(c(O)c3(N=Nc1ccc(cc1)C(=O)OCCOc2ccccc2))c4ccccc4;0.5131811;0.48681894
633;cc(;Oc1ccc(cc1(O))C4(c2ccc(O)c(O)c2)(c5ccccc5(c3ccccc34));0.702817;0.29718298
634;c34;Oc1ccc(cc1(O))C4(c2ccc(O)c(O)c2)(c5ccccc5(c3ccccc34));0.702817;0.29718298
636;NCC(O;OCNCC(O)C;0.46496746;0.5350326
643;cc2c;c1ccc3c(c1)cc2ccccc2c3Br;0.86306167;0.1369383
648;[N+;O=S(=O)(O)CCCC[N+](C)(CCO)CCO;0.22639668;0.7736033
653;Fc1c;Fc1c(ccc(OCC)c1Cl)c2ccc(cc2)C3CCCC(CCC)C3;0.95012426;0.049875792
657;OCC1;OCC1OC(OC)CC1(O);0.21986622;0.7801337
659;(C=C1);O=S(=O)(OC)C2CC1OC2(C=C1);0.31450254;0.68549746
663;=C1C(=C(C=NN;O=C1C(=C(C=NN1c2ccccc2)NCc3ccccc3)Cl;0.5927346;0.40726542
665;N#CC(;N#CC(=Cc1cc(OC)c(OC)cc1C)COC;0.7535617;0.24643835
667;=C);O=S(=O)(C=C)C=C;0.19428451;0.8057155
673;CN;O(C)[Si](OC)(OC)CCCNCc1cccc(c1)CN;0.49481928;0.5051807
677;CCc1c;O=CCc1ccc(OC)cc1;0.8053103;0.19468972
678;C(N(C=C;O=C(N(C=C)C)C;0.26291358;0.7370864
679;=C(N)SCc1ccc;N=C(N)SCc1ccc(cc1)C(C)(C)C;0.9043246;0.09567545
680;N=C(N)SCc1ccc;N=C(N)SCc1ccc(cc1)C(C)(C)C;0.9043246;0.09567545
681;c1(N);O(c1cc(ccc1(N))Nc2ccccc2)C;0.6819389;0.31806108
684;B1;O(B1OCC(C)(C)CO1)B2OCC(C)(C)CO2;0.46421275;0.5357873
696;3;O=C1c4ccccc4(C(=O)N1CC3OCCN(Cc2ccc(c(c2)Cl)Cl)C3);0.5430618;0.45693818
697;=C(OCC=;O=C(OCC=C)c1ccc(cc1)C(=O)OCC=C;0.6134146;0.3865854
705;(N(C)C);O=S(=O)(O)CCCSC(=[N+](C)C)SC(N(C)C)=S;0.44768894;0.55231106
707;+;n1cccnc1N2CC[N+]3(CC2)(CCCC3);0.8399532;0.16004689
709;n1cc;n1cccnc1N2CC[N+]3(CC2)(CCCC3);0.8399532;0.16004689
720;C(C);O=C(OC(C)C)NNc1cc(ccc1(OC))c2ccccc2;0.5054706;0.49452937
722;1NCC(C1)S;N1NCC(C1)SSC2CNNC2;0.6446431;0.3553569
723;2CNNC2;N1NCC(C1)SSC2CNNC2;0.6446431;0.3553569
724;N1NCC(C1)S;N1NCC(C1)SSC2CNNC2;0.6446431;0.3553569
726;CC1CC2;O=C1NC(=O)C2CCC1CC2;0.4221221;0.5778779
728;N=C(N;N#CCCSCc1nc(N=C(N)N)sc1;0.4700512;0.52994883
