NO_CAS-17352;O=C(c1cccc(OC)c1)C(=CN(C)C)C(=O)C;0;NO
605-50-5-13861;O=C(OCCC(C)C)c1ccccc1(C(=O)OCCC(C)C);0;NO
88245-74-3-18383;C#CC(=CC(C)C)C;0;NO
NO_CAS-18239;O=C(O)c1ccccc1C(NC(=O)C(C)(C)C)C;0;NO
NO_CAS-18217;N#CC(C(=O)OC)c2ccc1c(ccs1)c2;1;NO
57398-28-4-804;O1CCOC1(C)CCCl;0;NO
7545-50-8-11364;O=S(=O)(c1ccc(O)c(N)c1)c2ccc(O)c(N)c2;1;NO
132812-72-7-11234;O=C2C=C(c1ccc(F)cc1)C3=C(N2)CCCCCC3;0;NO
94612-91-6-1478;O=C(Oc1ccc(cc1)S(=O)(=O)O)CC(C)CC(C)(C)C;0;NO
58479-61-1-18383;c1ccc(cc1)[Si](c2ccccc2)(C(C)(C)C)Cl;0;NO
85068-29-7-3557;FC(F)(F)c1cc(cc(c1)C(F)(F)F)CN;0;NO
638-10-8-11527;O=C(OCC)C=C(C)C;0;NO
107097-59-6-3130;O=C(Nc1ccc(c(c1)NC(=O)CC(=O)c2ccccc2)C)CC(=O)c3ccccc3;0;NO
652-03-9-1389;O=C(O)c1c(F)c(F)c(F)c(F)c1(C(=O)O);0;NO
104222-32-4-2082;O=C(NC(CO)(CO)CO)C(N=NC(C(=O)NC(CO)(CO)CO)(C)C)(C)C;0;NO
NO_CAS-17537;O=C(OCC(C)C)C1C(C=CC(C)C1(C(=O)OCC(C)C))C;0;NO
296758-59-3-3877;O=C(OCC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F;0;NO
94794-30-6-2793;O=C(O)CC12(N(CCC1)CCC2);0;NO
NO_CAS-14945;N#Cc1ccsc1(N=CN(C)C);1;NO
4114-28-7-10193;O=C(OCC)NNC(=O)OCC;0;NO
NO_CAS-16225;Fc1ccc(N)c(OC)c1(F);1;NO
65894-76-0-11730;O=C(ON=C(C(=O)c1ccccc1)C)OCC;0;NO
104221-78-5-18383;Oc1cccc(c1)CN2CCCCC2;0;YES
NO_CAS-16950;O(C)CCN3c2ccc1ccccc1c2C(C3(=C))(C)C;1;NO
38585-62-5-1089;OCc1nc[nH]c1C;0;NO
70546-25-7-10395;N#CC=1c4ccc(cc4(OC(=O)C=1c3nc2ccccc2s3))N(CC)CC;0;NO
25561-30-2-18383;FC(F)(F)C(=N[Si](C)(C)C)O[Si](C)(C)C;0;NO
NO_CAS-16671;O=C1C(=O)C(=C1(OC))c2c(O)n(nc2CCC)c3ccccc3;0;NO
1287116-2085;O=C(O)c1nccnc1(N);0;YES
13475-17-7-491;O=C(OCC)Cc1ccc(cc1)NC(=O)C;0;NO
NO_CAS-17625;O=C(N)CC(O)C1NC(=O)C(NC(=O)C3N(C(=O)C(NC(=O)C(NC(=O)CCCCCCCCCCCCCCC)CC(O)C(O)NC(=O)C2N(C1(=O))CC(C)C2(O))C(O)C)CC(O)C3)C(O)C(O)c4ccc(O)c(OS(=O)(=O)O)c4;0;NO
33884-43-4-10117;O1CCCOC1CCBr;1;NO
NO_CAS-16348;O(c1ccc(OC)c2c1CC=CC2)C;0;NO
59430-62-5-3355;O=C(O)C(c1ccc(N)cc1)C;0;NO
22094-93-5-13716;O=C(Nc1ccc(cc1C)C)C(N=Nc2cc(c(cc2Cl)c4cc(c(N=NC(C(=O)Nc3ccc(cc3C)C)C(=O)C)cc4Cl)Cl)Cl)C(=O)C;0;NO
