30;O=S(=O)(c1ccccc1)SCCl;1
31;C1CCC(CC1)SCSC2CCCCC2;0
32;O=C(OC1CC(N(C)C(C)(C)C1)(C)C)CC(C(=O)OC2CC(N(C)C(C)(C)C2)(C)C)C(C(=O)OC3CC(N(C)C(C)(C)C3)(C)C)CC(=O)OC4CC(N(C)C(C)(C)C4)(C)C;0
33;O=[N+]([O-])c5ccc(C=Cc1ccc(cc1S(=O)(=O)O)[N+]([O-])=Nc4ccc(N=Nc3cccc2c3(cccc2S(=O)(=O)O))c(N)c4)c(c5)S(=O)(=O)O;1
34;O=C1C=CC=CC1=C2NC(=O)c3cc(ccc3(N2))Cl;0
35;O=C(O)C1CCC(N)CC1;0
36;N#CC(OC(=O)C1C(C=C(C)C)C1(C)(C))c3cccc(Oc2ccccc2)c3;0
37;O=S(=O)(O)OCCS(=O)(=O)c1ccc(cc1)Nc2nc(nc(n2)Cl)Nc3ccc(c(N)c3)S(=O)(=O)O;0
38;OCC1(C#C[Si](C)(C)C)(OC(O)C=C1);1
39;FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(COCC=C)C(F)(F)F;0
40;O=C(NCc1cnccc1)C;0
41;O=C(Nc2cc(ccc2(N=Nc1nnc(s1)SCC))N(Cc3ccccc3)CC)C;0
42;O=C(OC)CC(=O)CC;0
43;O=C(c1ccc3c(c1)c2cc(ccc2n3CC)C(=NO)CC(NO)C)c5cccc4ccccc45;1
44;N=3c2ccc1ccccc1c2C(C=3C)(C)Cc4ccccc4;0
45;O=C(O)Cc1ccccc1CCl;0
46;O=C(O)C1CNCCC1;0
47;O=S(=O)(CS(=O)(=O)C(C)C)C(C)C;0
48;O(C)C(C(C)C)Cl;0
49;C(=C(C)C)C;0
50;O=C(C2=C(NC(=C(C(=O)C)C2(c1ccccc1[N+](=O)[O-]))C)C)C;0
51;N#CCC3(OC(=O)C(=C)C)(C1CC2CC(C1)CC3(C2));0
52;O=C(NCCN(CC)CC)c1ccc2n[nH]nc2(c1);0
53;O=C(OC)C(NCc1occc1)CC;0
54;O=C(N1CCN(C(=O)CCC)CCC1)CCC;0
55;O=C(O)C(C)C1N(C(=O)C1(C(O[Si](C)(C)C(C)(C)C)C))CC(=O)OC(C)(C)C;0
56;O=C(c1cc(c(OC)c(c1)C(C)(C)C)N2CCOCC2)CBr;0
57;c1cc(ccc1C)C2CCC(CC2)C3CCC(CCC=CC)CC3;0
58;O=C1c4ccccc4(C(=O)c2c(O)c3c(c(O)c12)CCC(NC(=O)C(F)(F)F)(C(=O)C)C3);0
59;O=C(OC)C(CCCC)Br;0
60;O=C(N(C)C)CCOCCCC;0
61;O=C(Oc1ccc(cc1[N+](=O)[O-])CSc2nnnn2CC(=O)OCC(C)C)N(c4cccc3c(O)c(ccc34)C(=O)Nc5cc(ccc5(OC))Cl)CCCCCCCCCCCC;0
62;O=C1Nc2ccc(cc2(N1))NC(=O)C(N=Nc3ccc(cc3)Nc4nc(nc(n4)NCCCN(CC)CC)NCCCN(CC)CC)C(=O)C;1
63;O=C(O)c2cc(c(C(=O)c1cc(ccc1C)I)c(c2)C)C;0
64;O(C)C(c1ccccc1)(c2ccccc2)c3ccccc3;0
65;Oc1ccc(cc1Cc2c(O)c(cc(c2C)Cc3cc(cc(c3(O))Cc4cc(c(O)c(c4C)Cc5cc(ccc5(O))C)C)C)C)C;0
66;Oc1ccc(cc1)C(O)CNCCc2ccc(OC)c(OC)c2;1
67;O=C(OC)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F;0
68;c1ccc(cc1)C(=CN(c2ccc(cc2)c3ccc(cc3)N(C=C(c4ccccc4)c5ccccc5)c6ccc(cc6C)C)c7ccc(cc7C)C)c8ccccc8;0
69;OCc1cc(OC)c(c(OC)c1)c2cccc3c(c(nn23)CC)N(CC4CCOCC4)CC5CC5;0
70;O=C(c1ccc3c(c1)c2ccccc2n3CC)c4ccccc4C;0
71;FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](OCC)(OCC)OCC;0
72;Oc1ccc(cc1(N))C(C)(C)CC(C)(C)C;0
73;O=C(O)C=Cc1cc(OC)c(OC)c(OC)c1;0
74;Oc3ccc(cc3(N=Nc1c(O)n(nc1C)c2ccc(c(c2)Cl)Cl))Cl;0
75;Fc1ccc(c(c1)NN)Br;1
76;O=C(NC(OC)C)C;0
77;Fc1c(ccc(OCC)c1Cl)Br;0
78;O=C(NN)CCc1ccc(O)cc1;0
79;O=C2c4ccccc4(C(=O)c3c(ccc(Nc1ccc(cc1)C)c23)NC(C)C);0
80;O=C(Nc1cc(c(cc1(O))NC(=O)C(Oc2ccccc2Cl)CCCCCCCCCCCC)Cl)c3ccc(cc3)C(C)(C)C;0
81;O=S(=O)(Oc1ccc(cc1)S(=O)(=O)Cl)C;1
82;O=C3C=C2CCC1C4CCC(=O)C4(C)(CCC1C2(C)CC3);0
83;O=C(OCCCl)C;0
84;O=C=NCCCCCCN1C(=O)OC(=O)N(C1(=O))CCCCCCN=C=O;0
85;O=C(OCOCC)C1CCC(C(=O)OCOCC)CC1;1
86;OC3c2cccc(OCc1ccccc1)c2CCC3;0
87;O=S(O)C2CC1C=CC2(C1);0
88;O=C2C1=C(CCC1)SN2C;0
89;O(CCC[Si](OC)(OC)OC)CC1O[Si]2(OCCN(C1)CC(O2)COCCC[Si](OC)(OC)OC)C=C;1
90;O=C(O)c1cc(OC)c(OC)cc1(OC);0
91;O=C(c1ccccc1)N2CCC(=C)CC2;0
92;O=C(c1ccc(OC)cc1)CCl;0
93;c1cc(ccc1CC(C)C)Br;0
94;O=C(Nc1ccccc1CC)C=%18C=C4C=CC=3C(N=C2C=CC=CC2=3)=C4C(N=Nc5ccc(cc5)N(c%11ccc(N=NC9C(O)=C(C=C8C=CC=7C(N=C6C=CC=CC6=7)=C89)C(=O)Nc%10ccccc%10CC)cc%11)c%17ccc(N=NC%15C(O)=C(C=C%14C=CC=%13C(N=C%12C=CC=CC%12=%13)=C%14%15)C(=O)Nc%16ccccc%16CC)cc%17)C=%18(O);0
95;O=C(OC)C=CC(=O)OCc1ccccc1;0
96;O=C(Nc1cccc(c1Cl)Cl)c2ccc(O)cc2;0
97;O=C(OCC(CC)CC(COC(=O)C(C)(C)C)CC)C(C)(C)C;0
98;OCCOCCOCCCl;1
99;O=S(=O)(O)c1ccc3c2c1CCCN2CCC3;0
100;FC(F)(F)c1cccc(N)c1C;0
101;Oc1c(N)cc(c(c1Cl)CC)Cl;0
102;O=C(Oc1ccc2cc(ccc2(c1))C(=O)Oc3ccc(O)cc3CCC)C=C;0
103;O=C(N)C(N)Cc1ccccc1;0
104;O=S(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)Cl;0
105;c1cc(ccc1N(c2ccc(cc2)C)c3ccc(cc3)C(c4ccc(cc4)N(c5ccc(cc5)C)c6ccc(cc6)C)C(C)C)C;0
106;Oc1ccc(cc1)C(c2cc(c(O)cc2C)C(C)(C)C)c3cc(c(O)cc3C)C(C)(C)C;0
107;O=C(Oc1c(cc(O)cc1C(C)(C)C)C(C)(C)C)C;0
108;O=C(N)c1cc(cc2c1N(CC2)CCCO)CC(NCCOc3ccccc3(OCC(F)(F)F))C;0
109;c1cc2NC(C(Nc2(cc1C))=S)=S;0
110;O=C(OCC(CC)CCCC)C(=O)OCC(CC)CCCC;0
111;O=C(OCC)c1ccc(cc1)[N+](=O)[O-];1
112;O=C(O)c1cc(OC)c(OC)cc1(O);0
113;O=C(Nc1cc(ccc1(OC))NC(=O)CCCCCCCCCCCCCCCCC)CC(=O)C(C)(C)C;0
114;OC3c2cc1OCOc1c(OC)c2CN(C)C3;0
115;C(C1CS1)SCC2CS2;1
116;O=C(OC(c1ccccc1)c2ccccc2)C5=C(OS(=O)(=O)C)CSC4N5(C(=O)C4(NC(=O)Cc3ccccc3));0
117;O(C)[Si](OC)(C1CCCCC1)C2CCCCC2;0
118;OB(O)c1ccc(cc1)CC;0
119;O=C(O)C1CC1(C(=O)OC)Cl;0
120;O=C(O)CCc1cc(c(O)c(c1)C(C)(C)C)n2nc3ccc(cc3(n2))Cl;0
121;O=C(N(CCCC)CCCC)CCl;0
122;Fc1ccc(cc1Cl)Cl;0
123;O=S(=O)(Nc1c(cccc1C)C2=NC(CO2)C(C)C)C;0
124;O=C(Nc1nc(OC)cc(n1)OC)NS(=O)(=O)c3c(nc2ccc(nn23)CCC)Cl;0
125;O=C1OC(=O)C2C1C2(C)(C);0
126;O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)C(=C)C;0
127;NCC(C)(C)CN;0
128;O=CCCC1CCC(CC1)C3CCC(c2ccc(cc2)C)CC3;0
129;C(=NCCCCC=C)=S;0
130;O=C(OCc1ccccc1)C(NC(C(=O)OCC)CCc2ccccc2)C;0
131;O=Cc1ccccc1SC;1
132;N#CC(c1ccccc1C)=C4C=CC(=NOS(=O)(=O)c3ccc(OS(=O)(=O)c2ccc(cc2)C)cc3)S4;0
133;O=S(=O)(Nc1cccc(c1)S(=O)(=O)Cl)C;0
134;O=CC=C(c2ccc(OCCCCc1cccc(F)c1C)cc2)Cl;0
135;c1cc(cc(c1)C)N(C)CCCCCCN(c2cccc(c2)C)CC;0
136;O=C(Nc1ccc(cc1(OCC(CC)CCCC))[N+](=O)[O-])C;0
137;O=C(OCC)C4Cc3c(c2c(nc(c(c2(c1ccc(OC)cc1))Cl)CCl)s3)CC4;1
138;O=C(OC(C)(C)C)Cc2ccc3OCc1ccccc1C(O)(c3(c2))CCCN(C)C;0
139;O=C(NCCCN(CCCC)CCCC)C(=C)C;0
140;C(#CCCl)CCl;1
141;Nc1ccc2c(c1)N(C)CCC2;0
142;O=C5OC2(c4ccc(cc4(Oc1ccc(cc12)Nc3cccc(c3)C(F)(F)F))N(CCCCC)CCCCC)c6ccccc56;0
143;Oc1c(cc(cc1Cc2cc(cc(c2(O))n3nc4ccccc4(n3))C(C)(C)CC(C)(C)C)C(C)(C)CC(C)(C)C)n5nc6ccccc6(n5);0
144;O=C1C=C(C=C(N1(O))CC(C)CC(C)(C)C)C;0
145;O=C(c1nn2c(nn(C(=O)C)c2(c1))c3ccc(c(c3)Cl)Cl)Cl;1
146;O=C(c1ccccc1)C[N+]34(CN2CN(CN(C2)C3)C4);1
147;O=C3Nc1ccccc1C(c2ccccc2)N3C5CCN(Cc4cccc(OC(F)(F)F)c4)CC5;0
148;O=C(OCCCC)c1ccc(cc1)C(=O)OCCCC;0
149;O=C(c1ccc(OCC(CC)CCCC)cc1)Cl;0
150;N#Cc1nn(c(N)c1S(=O)CC)c2c(cc(cc2Cl)C(F)(F)F)Cl;0
151;c1ccc(cc1)C=2NC(C3=C(NC(C=23)=S)c4ccccc4)=S;0
152;OCC1OC(OC=CC)C(N)C(OCCCCCCCCCC)C1(O);0
153;c1cc(cc3c1c2ccc(cc2C3)C(C)(C)C)C(C)(C)C;0
154;O=C(O)C(C)C(OC)C(C)C5OC1(OC(C)(CC1)C2OC(CC)(CC2)C3OC(CC3(C))C4OC(O)(CO)C(C)CC4(C))CC(O)C5(C);0
155;O=C(OC)OCC;0
156;OCc1ncc(c(OC)c1C)C;0
157;O=C(O)c1c(F)c(c(F)c(F)c1[N+](=O)[O-])C;0
158;O=C(NC1=NN(C(=O)C1)c2c(cc(cc2Cl)Cl)Cl)c3cccc(c3)NS(=O)(=O)c4ccc(OCCCCCCCCCCCC)cc4;0
159;C[Si](C)(C)Cl;0
160;O=C(O)C1N(C(=O)N(C)C1)C(=O)C(NC(C(=O)OCC)CCc2ccccc2)C;0
161;O=C3N(Cc1ccccc1)CC2(OCCO2)C34(CC4);0
162;O=C(OCc2cccc(c1ccccc1)c2C)C3C(C=C(C(F)(F)F)Cl)C3(C)(C);0
163;O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C;1
164;O=C(NC1CC1)C(O)C(N)CCC;0
165;n1ccn(c1)CC(OCC=C)c2ccc(cc2Cl)Cl;0
166;C=C([n+]2c1ccc(cc1sc2C)C)C;0
167;O=C(O)c1c(nn(c1Cl)C)C;0
168;O=C(NCC)C1CC(C)CCC1(C(C)C);0
169;O=C(C(F)(F)C(F)(F)S(=O)(=O)Cl)Cl;0
170;N#CC1CC1;0
171;N#Cc1ccc(nc1(O))OC(=O)c2ccccc2;0
172;O(c2c(c(c(Oc1c(c(c(c(c1Br)Br)Br)Br)Br)c(c2Br)Br)Br)Br)c3c(c(c(c(c3Br)Br)Br)Br)Br;0
173;O=[N+]([O-])c1ccc(nc1C)N(CC)CC;0
174;O(c1cccc(c1)Br)C;0
175;Oc3nc(nc1c3(ncn1C2OC(CO)C(O)C2(O)))N;0
176;C#CC(O)(C)C(C)C;0
177;O=C(O)C1=CN(c2c(F)c(F)c(F)c(F)c2(C1(=O)))C3CC3;0
178;FC(F)(F)c1ccc(cc1)C(Cl)Cl;0
179;O=C(O)c1cc(ccc1(O))Nc2nc(nc(n2)Cl)Nc5ccc(N=Nc3c(ccc4c(O)cc(cc34)S(=O)(=O)O)NC)c(c5)S(=O)(=O)O;1
180;FC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C=C;0
181;O=C(OCC(F)(F)C(F)F)C=C;0
182;O=C1C(=O)C(OCC)=C1(OCC);0
183;N#CC2(c1ccccc1CC2(C)(C))(C);0
184;O=C1NC(=O)C2CCCCC12;0
185;n1[nH]c3cc(nn3(c1c2cccc(c2)C))C(C)(C)C;0
186;O=C(O)CCc1nc(no1)c2cccc(c2)C(=NOC(=O)c3cc(cc(c3)C(=O)ON=C(N)c4cccc(c4)c5noc(n5)CCC(=O)O)C(=O)ON=C(N)c6cccc(c6)c7noc(n7)CCC(=O)O)N;0
187;O=C(NC(C)C)N2C(=O)N(c1cc(cc(c1)Cl)Cl)C(=O)C2;0
188;O=C2c1ccccc1Sc3c2c(ccc3CC)CC;0
189;N#CN=C2N(Cc1cnc(cc1)Cl)CCS2;0
190;O=C(Nc3cccc(O)c3(NC(=O)c1ccc(cc1)N2CCN(C)CCC2))c4ccc(OC)cc4;0
191;N#CCCNc2ccc(N=Nc1ncc([N+](=O)[O-])s1)cc2Cl;1
192;O(C(C=CSc1ccccc1)C)[Si](C)(C)C(C)(C)C;1
193;n1c3ccccc3([nH]c1Cc2ccc(c(c2)Cl)Cl);0
194;O=Cc1ccc(cc1)c2ccc(cc2)CC;0
195;N#CCC(=O)NC(=O)N;0
196;O=C(O)c2cc1c(cccc1s2)Cl;0
197;O=C(OCCOc1c(cc(cc1Br)C(c2cc(c(OCCOC(=O)C(=C)C)c(c2)Br)Br)(C)C)Br)C(=C)C;0
198;OCC(CCC)CCCCC;0
199;O=C(O)C(NC(C(=O)O)C)C;0
200;N#Cc1ccc(OC)c(O)c1;1
201;O=P(OCC)(SC(C)CC)SC(C)CC;0
202;N(=Cc1ccccc1)c2ccccc2;0
203;[O-][n+]1cc(c(OC)c(c1C)C)C;0
204;O=Cc1ccc(cc1)N(c2ccccc2)c3ccc(cc3)c4ccc(cc4)N(c5ccccc5)c6ccc(C=O)cc6;0
205;O=C(c1ccc3c(c1)c2ccccc2n3CC)c4ccc(OC(C)COC)cc4C;0
206;[N-]=[N+]=NC2C=C(OC(C(OC)C1OC(=O)OC1)C2(NC(=O)C))C(=O)OC;1
207;O=C(OCC)C(Oc1ccc(cc1C(C)(C)CC)C(C)(C)CC)C(C)C;0
208;N1=C(OCC1)C3CC2C=CC3(C2);1
209;N#CCCN1CCCCC1CCCl;0
210;O=C(OCC1(COC1)CC)C2CCC3OC3(C2);1
211;c1ccc2cc(ccc2(c1))N(c3ccc(cc3)c4ccc(cc4)N(c5cccc(c5)C)c6ccc7ccccc7(c6))c8cccc(c8)C;0
212;O=CC1C(C)CCCC1(C)(C);0
213;n1cc(cnc1c2ccc(cc2)C3CCC(CCC)CC3)CCC;0
214;O=C(ON=C(C(=O)c1ccc5c(c1)c2ccccc2n5(c3ccc(cc3)C(=O)c4ccccc4))CC)C;0
215;O(COCCCC)CCCC;0
216;O=C(O)C(Oc1ccc(cc1C(C)(C)CC(C)(C)C)C(C)(C)CC(C)(C)C)CCCCCC;0
217;O=C(O)C(Oc1ccc(cc1)C3(c2ccc(OC(C(=O)O)(C)CC)cc2)(CCCCC3))(C)CC;0
218;O1CCOC1C[P+](c2ccccc2)(c3ccccc3)c4ccccc4;0
219;O=Cc1ccc2cc(O)ccc2(c1);1
220;O=C(c1ccc(c(c1)CN)Cl)C;0
221;O=C(OC)CC(O[Si](C)(C)C(C)(C)C)C;0
222;O=C(OC)C1CC(N)C(C1(O))C(NC(=O)C)C(CC)CC;0
223;O=C(c1c(nc(C)s1)C(F)(F)F)Cl;0
224;O=C(OC)CCNC(C)C;0
225;O(OC(C)(C)CC(C)(C)C)C(OOC(C)(C)CC(C)(C)C)(C)C;0
226;O=C(c1cccc(OC)c1)C(=CN(C)C)C(=O)C;0
227;O=C(OCCC(C)C)c1ccccc1(C(=O)OCCC(C)C);0
228;C#CC(=CC(C)C)C;0
229;O=C(O)c1ccccc1C(NC(=O)C(C)(C)C)C;0
230;N#CC(C(=O)OC)c2ccc1c(ccs1)c2;1
231;O1CCOC1(C)CCCl;0
232;O=S(=O)(c1ccc(O)c(N)c1)c2ccc(O)c(N)c2;1
233;O=C2C=C(c1ccc(F)cc1)C3=C(N2)CCCCCC3;0
234;O=C(Oc1ccc(cc1)S(=O)(=O)O)CC(C)CC(C)(C)C;0
235;c1ccc(cc1)[Si](c2ccccc2)(C(C)(C)C)Cl;0
236;FC(F)(F)c1cc(cc(c1)C(F)(F)F)CN;0
237;O=C(OCC)C=C(C)C;0
238;O=C(Nc1ccc(c(c1)NC(=O)CC(=O)c2ccccc2)C)CC(=O)c3ccccc3;0
239;O=C(O)c1c(F)c(F)c(F)c(F)c1(C(=O)O);0
240;O=C(NC(CO)(CO)CO)C(N=NC(C(=O)NC(CO)(CO)CO)(C)C)(C)C;0
241;O=C(OCC(C)C)C1C(C=CC(C)C1(C(=O)OCC(C)C))C;0
242;O=C(OCC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F;0
243;O=C(O)CC12(N(CCC1)CCC2);0
244;N#Cc1ccsc1(N=CN(C)C);1
245;O=C(OCC)NNC(=O)OCC;0
246;Fc1ccc(N)c(OC)c1(F);1
247;O=C(ON=C(C(=O)c1ccccc1)C)OCC;0
248;Oc1cccc(c1)CN2CCCCC2;0
249;O(C)CCN3c2ccc1ccccc1c2C(C3(=C))(C)C;1
250;OCc1nc[nH]c1C;0
251;N#CC=1c4ccc(cc4(OC(=O)C=1c3nc2ccccc2s3))N(CC)CC;0
252;FC(F)(F)C(=N[Si](C)(C)C)O[Si](C)(C)C;0
253;O=C1C(=O)C(=C1(OC))c2c(O)n(nc2CCC)c3ccccc3;0
254;O=C(O)c1nccnc1(N);0
255;O=C(OCC)Cc1ccc(cc1)NC(=O)C;0
256;O=C(N)CC(O)C1NC(=O)C(NC(=O)C3N(C(=O)C(NC(=O)C(NC(=O)CCCCCCCCCCCCCCC)CC(O)C(O)NC(=O)C2N(C1(=O))CC(C)C2(O))C(O)C)CC(O)C3)C(O)C(O)c4ccc(O)c(OS(=O)(=O)O)c4;0
257;O1CCCOC1CCBr;1
258;O(c1ccc(OC)c2c1CC=CC2)C;0
259;O=C(O)C(c1ccc(N)cc1)C;0
260;O=C(Nc1ccc(cc1C)C)C(N=Nc2cc(c(cc2Cl)c4cc(c(N=NC(C(=O)Nc3ccc(cc3C)C)C(=O)C)cc4Cl)Cl)Cl)C(=O)C;0
261;C1=CC2CC1C3CCCC23;0
262;O=C(OCC2CCC(COC(=O)C1CC=CCC1)CC2)C3CC=CCC3;0
263;O=C(OC)NCCOC(=O)C(=C)C;0
264;OCCSc1ccc(cc1)Sc2ccc(cc2)SCCO;0
265;O=C(O)c1ccc2NC(=C)C(c2(c1))(C)C;0
266;O=Cc1[nH]c(c(C(=O)OCC)c1C)C;0
267;O=C(OC)C(=C)COCC=C;0
268;O=P(Oc1ccccc1)(Oc2ccccc2)OC5COC6C(OP(=O)(Oc3ccccc3)Oc4ccccc4)COC56;0
269;O=C(OCC)C(=CN(c1ccc2OCOc2(c1))CC)C(=O)OCC;0
270;ON=CCc1ccc(OC)cc1;0
271;O=C(O)C(Oc1ccc(cc1)C(C)(C)CC(C)(C)C)CC;0
272;O=C(NSCCC[Si](OC)(OC)OC)c1ccc(cc1)Cc2ccc(cc2)C(=O)NSCCC[Si](OC)(OC)OC;0
273;O=C(OCCCCOC=C)C(=C)C;0
274;O=C(OCC(C)C)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F;0
275;O=C(c1ccc(c(c1Cl)C)Cl)c3c(nn(c3(OCC(=O)c2ccc(cc2)C))C)C;0
276;N#Cc4cc(ccc4(N=Nc2cc(NC(=O)C)c(O)c3cccc(NS(=O)(=O)c1ccccc1)c23))S(=O)(=O)O;0
277;O=C(OC(C)(C)C)CN1C(=O)C(C(O[Si](C)(C)C(C)(C)C)C)C1C(C(=O)OCc2ccccc2)C;0
278;O=C(Nc1ccc(F)cc1)C;0
279;O(c1ccc(c(c1)C)N(CC2OC2)CC3OC3)CC4OC4;1
280;O=C(NCC(F)(F)F)CN;0
281;O=C(OCCCCCCCCCCCCCCCCCC)OCC(CC)CCCC;0
282;O=C(O)C=Cc1ccc(OCC(=O)OC)c(OC)c1;0
283;O=[N+]([O-])c1cc(OC)c(cc1(OC))Cl;1
284;O=C(O)C(=O)C=Cc1ccccc1;0
285;Oc1ccc(cc1C)C(c2ccc(O)c(c2)C)c3cc(cc(c3(O))C(c4ccc(O)c(c4)C)c5ccc(O)c(c5)C)C;0
286;Fc1ccc(cc1(F))C2CCC(CC2)C4CCC3(OCCO3)CC4;0
287;N#Cc2ccccc2(NC(=O)c1c(c(ns1)Cl)Cl);0
288;OCCC=C;0
289;O=C(O)c1ncc([n+]([O-])c1)C;0
290;O=C(OCC5OC(OC4C(OC(OC3C(OC(OC2C(OC(OC1C(OC(OC(=O)C)C(OC(=O)C)C1(OC(=O)C))COC(=O)C)C(OC(=O)C)C2(OC(=O)C))COC(=O)C)C(OC(=O)C)C3(OC(=O)C))COC(=O)C)C(OC(=O)C)C4(OC(=O)C))COC(=O)C)C(OC(=O)C)C(OC(=O)C)C5(OC(=O)C))C;0
291;O=C(OCC)C4(O)(n2c1ccccc1c3c2C5N(CC3)CCCC5(CC)(C4));0
292;O=S(=O)(O)c1ccccc1C(F)(F)F;0
293;O=C(O)C1N(C(=O)C(C)CCl)CCC1;0
294;O=C(Nc5cc(N=Nc1c(O)c2cc(N)ccc2(cc1S(=O)(=O)O))c(OCCOC)cc5(N=Nc3ccc(cc3)Nc4nc(nc(n4)NCCCN(CC)CC)NCCCN(CC)CC))C;0
295;O=C(c1ccc(cc1)N2CCOCC2)C(N(C)C)(Cc3ccccc3)CC;0
296;O=C2NCCc1ccc(OC)cc1C2;0
297;O=S(=O)(O)OCCS(=O)(=O)c1cccc(c1)Nc2nc(nc(n2)Cl)Nc4cc(cc3cc(cc(O)c34)S(=O)(=O)O)S(=O)(=O)O;0
298;O=C(C)SCS;0
299;O=C(F)C(F)(F)C(F)(F)F;0
300;O=C(F)C(F)(F)CI;0
301;Fc1ccc(cc1(F))C2=CCC(CC2)C3CCC(CCC)CC3;0
302;O1[SiH](O[SiH](O[SiH](O[SiH]1C)C)C)C;0
303;O=C(Nc4ccc5c(O)c(N=Nc3cc(c(N=Nc2cc(c(N=Nc1ccc(cc1)S(=O)(=O)O)cc2C)C)cc3(OC))C)c(cc5(c4))S(=O)(=O)O)c6ccc(N)cc6;0
304;O=C(O)C=C(C(=O)O)C;0
305;O=C(O)C(NCCNC(C(=O)O)c1ccccc1(O))c2ccccc2(O);0
306;O=C(Oc2cccc(C1=NC(CO1)C(OS(=O)(=O)C)CO)c2C)C;1
307;O=C1OCC(N1C(=O)C(C)C2NC(=O)C2(C(O[Si](C)(C)C(C)(C)C)C))(C)C;0
308;O=C(N)C(=C)C;0
309;OC(C)C(C=CC1CC=C(C)C1(C)(C))(C)C;0
310;Oc1ccc(cc1)S;0
311;O=[N+]([O-])c4ccc(Oc1ccc(cc1)C(c3ccc(Oc2ccc(cc2)[N+](=O)[O-])cc3)(C)C)cc4;0
312;n1cc(OC)c(nc1Cl)Cl;0
313;O=C1OC(C(=O)N1C(C(=O)Nc2cc(ccc2(OCCCCCCCCCCCC))Cl)C(=O)C(C)(C)C)CCCC;0
314;O=C2c1ccccc1N(CCC2)S(=O)(=O)c3ccc(cc3)C;0
315;O=C(c1ccc(c(c1)C)S(=O)(=O)N)CN(Cc2ccccc2)CCOc3ccccc3(OC);1
316;Oc1ccc(cc1C)C(c2ccccc2)(c3ccc(O)c(c3)C)C;0
317;O=C1C(=C(N)N(C(=O)SCC=C)N1C(C)C)c2ccccc2C;0
318;O=C(c2cc(N=Nc1ccc(cc1S(=O)(=O)C)[N+](=O)[O-])c3c(cccc3(c2(O)))NS(=O)(=O)c4cccc(c4)NS(=O)(=O)C)N(c5ccc(cc5)S(=O)(=O)Cl)CC;0
319;N#CC(C(=O)OC)(C)C;0
